customer_id,name,first_name,last_name,email,phone_number,address,state_code,country_code,registration_date,loyalty_status,customer_tier,order_id,order_date,order_amount,order_status,product_category
264,Charles Noble,Charles,Noble,crystaldavis@example.com,+1- 433-169-1584,"793 Judy Road, South Meagan, OR 35852",OR,US,2025-03-13,Bronze,0,14b5e629-f75f-48d5-9039-9d418e5b5575,2024-12-09 00:00:00,734.99,Completed,Clothing
264,Charles Noble,Charles,Noble,crystaldavis@example.com,+1- 433-169-1584,"793 Judy Road, South Meagan, OR 35852",OR,US,2025-03-13,Bronze,0,9eeb9d52-01a0-4aaf-bbd8-16a7865ed33b,2024-01-15 00:00:00,583.34,Cancelled,Books
265,Angela Morris,Angela,Morris,jamesstone@example.com,+1- 902-724-1406,"48558 Stevenson Shoals Suite 335, Pamelafort, KY 04298",KY,US,2025-04-22,Bronze,0,78b1b82d-faa5-4e38-b12a-35d94be431b9,2024-06-07 00:00:00,547.05,Cancelled,Books
266,Leah Gonzalez,Leah,Gonzalez,angela76@example.com,+1- 353-622-8448,"9511 Paula Place, East Williamville, MS 56549",MS,US,2023-10-06,Silver,1,9ffa004b-db52-4e31-bc84-af93c569ef10,2023-06-08 00:00:00,914.92,Pending,Clothing
267,Tara Cox,Tara,Cox,heatherpatel@example.net,+1- 628-187-4112,"4962 Patricia Avenue Apt. 761, Smithtown, WV 91221",WV,US,2024-12-12,Gold,2,ef28672e-9c50-4f36-9873-0f7008d3d2c5,2023-12-19 00:00:00,185.88,Cancelled,Clothing
267,Tara Cox,Tara,Cox,heatherpatel@example.net,+1- 628-187-4112,"4962 Patricia Avenue Apt. 761, Smithtown, WV 91221",WV,US,2024-12-12,Gold,2,2265ceda-c466-4fd4-bcc3-535895a79327,2023-06-29 00:00:00,563.34,Completed,Toys
267,Tara Cox,Tara,Cox,heatherpatel@example.net,+1- 628-187-4112,"4962 Patricia Avenue Apt. 761, Smithtown, WV 91221",WV,US,2024-12-12,Gold,2,b9a438bb-5689-4518-9487-81bec5149231,2023-12-26 00:00:00,604.26,Cancelled,Toys
268,Michelle Hooper,Michelle,Hooper,jonathan17@example.net,+1- 804-724-5531,"08653 Wright Summit, Johnland, KY 35664",KY,US,2024-04-19,Silver,1,2bd2ae18-212c-4a91-bd4c-5d212348e9fc,2023-06-19 00:00:00,538.82,Pending,Home & Garden
269,Jessica Scott,Jessica,Scott,ricky97@example.com,+1- 860-721-4412,"870 Brett Alley Suite 545, Wilsonburgh, AK 82301",AK,US,2024-03-06,Silver,1,0211e77d-bedf-458e-987f-24a305c6310d,2023-04-01 00:00:00,821.75,Pending,Toys
269,Jessica Scott,Jessica,Scott,ricky97@example.com,+1- 860-721-4412,"870 Brett Alley Suite 545, Wilsonburgh, AK 82301",AK,US,2024-03-06,Silver,1,af2f042c-c99e-4a0b-a112-682f5d42674c,2023-07-12 00:00:00,288.32,Completed,Books
269,Jessica Scott,Jessica,Scott,ricky97@example.com,+1- 860-721-4412,"870 Brett Alley Suite 545, Wilsonburgh, AK 82301",AK,US,2024-03-06,Silver,1,c1df50f4-0c79-4b5a-8d8c-758b0eb5ef4a,2024-07-05 00:00:00,711.64,Completed,Electronics
269,Jessica Scott,Jessica,Scott,ricky97@example.com,+1- 860-721-4412,"870 Brett Alley Suite 545, Wilsonburgh, AK 82301",AK,US,2024-03-06,Silver,1,d7084ae4-626c-41a2-8df3-63d1e866800a,2023-12-15 00:00:00,367.03,Cancelled,Electronics
270,David Gilmore,David,Gilmore,andersoncaitlin@example.com,+1- 971-640-7736,"21158 Travis Forges Apt. 061, Tuckerfort, SC 45078",SC,US,2024-03-06,Silver,1,0eb7f9cf-db56-484d-933b-c3b0f073edc5,2023-10-13 00:00:00,187.02,Cancelled,Toys
270,David Gilmore,David,Gilmore,andersoncaitlin@example.com,+1- 971-640-7736,"21158 Travis Forges Apt. 061, Tuckerfort, SC 45078",SC,US,2024-03-06,Silver,1,08c9e630-5d26-4d16-9347-9b842181fe5a,2024-06-22 00:00:00,254.14,Pending,Toys
271,Nicholas Turner,Nicholas,Turner,ipalmer@example.org,+1- 153-876-6665,"1125 Smith Island, Alvaradoborough, ID 39192",ID,US,2025-04-24,Silver,1,,,,,
272,Brenda Webster,Brenda,Webster,barbara87@example.com,+1- 543-184-7427,"4661 Robert Haven, Port Patricia, FM 58652",FM,US,2023-11-28,Gold,2,5e4cc3c5-e6e1-4a8b-8540-08ba8eaf932a,2023-03-01 00:00:00,338.92,Pending,Books
272,Brenda Webster,Brenda,Webster,barbara87@example.com,+1- 543-184-7427,"4661 Robert Haven, Port Patricia, FM 58652",FM,US,2023-11-28,Gold,2,7e2e1f5e-062f-4bc7-ad1b-7ff494982eb3,2023-03-04 00:00:00,751.4,Completed,Books
272,Brenda Webster,Brenda,Webster,barbara87@example.com,+1- 543-184-7427,"4661 Robert Haven, Port Patricia, FM 58652",FM,US,2023-11-28,Gold,2,9370eab6-eff1-4789-8051-964028a6544c,2023-05-10 00:00:00,110.74,Cancelled,Electronics
272,Brenda Webster,Brenda,Webster,barbara87@example.com,+1- 543-184-7427,"4661 Robert Haven, Port Patricia, FM 58652",FM,US,2023-11-28,Gold,2,a514aad4-08b6-443d-b1a3-67ca2d948c40,2023-09-16 00:00:00,860.66,Pending,Home & Garden
272,Brenda Webster,Brenda,Webster,barbara87@example.com,+1- 543-184-7427,"4661 Robert Haven, Port Patricia, FM 58652",FM,US,2023-11-28,Gold,2,360f271a-3e18-4686-b840-b6f0a0424c56,2023-06-19 00:00:00,577.38,Pending,Electronics
273,Angie Howard,Angie,Howard,matthew47@example.org,+1- 236-555-2753,"8119 Williams Lakes Apt. 545, New Timothy, TN 30820",TN,US,2024-12-18,Gold,2,269d04c5-11f1-489a-84df-d0567585258b,2024-04-04 00:00:00,731.6,Cancelled,Clothing
274,Bradley Phillips,Bradley,Phillips,kristen01@example.org,+1- 258-486-3291,"83415 Ross Points Suite 681, South Jimmy, OH 51465",OH,US,2023-07-25,Bronze,0,fe43ac5d-c359-4c2a-803d-2920b91504e5,2023-08-02 00:00:00,941.17,Pending,Electronics
275,Scott Munoz,Scott,Munoz,michelle55@example.net,+1- 113-667-1133,"4231 Christopher Meadows, Lake Christopher, WI 42852",WI,US,2024-04-05,Gold,2,6581e9dc-abae-4f98-8364-b37af8825cbd,2023-12-31 00:00:00,658.41,Pending,Clothing
275,Scott Munoz,Scott,Munoz,michelle55@example.net,+1- 113-667-1133,"4231 Christopher Meadows, Lake Christopher, WI 42852",WI,US,2024-04-05,Gold,2,c51542ad-8e87-42ad-b510-4d655f2eeed8,2023-04-13 00:00:00,918.75,Cancelled,Clothing
275,Scott Munoz,Scott,Munoz,michelle55@example.net,+1- 113-667-1133,"4231 Christopher Meadows, Lake Christopher, WI 42852",WI,US,2024-04-05,Gold,2,146c145c-fcd7-4a04-8257-ceb73e7329f5,2023-10-18 00:00:00,404.54,Cancelled,Toys
275,Scott Munoz,Scott,Munoz,michelle55@example.net,+1- 113-667-1133,"4231 Christopher Meadows, Lake Christopher, WI 42852",WI,US,2024-04-05,Gold,2,ac06e505-f469-4132-8cc9-c87a209a0497,2024-08-29 00:00:00,612.7,Completed,Electronics
276,Justin Jennings,Justin,Jennings,qstephens@example.net,+1- 761-799-5676,"7107 Campbell Villages, Shelbymouth, MI 48271",MI,US,2023-11-19,Silver,1,cce5ad28-dc56-44c9-a0b8-f364f78f61de,2024-06-29 00:00:00,443.98,Completed,Electronics
276,Justin Jennings,Justin,Jennings,qstephens@example.net,+1- 761-799-5676,"7107 Campbell Villages, Shelbymouth, MI 48271",MI,US,2023-11-19,Silver,1,74775fff-6dec-4f7d-b82e-41d31d49e58f,2024-03-18 00:00:00,692.96,Cancelled,Toys
276,Justin Jennings,Justin,Jennings,qstephens@example.net,+1- 761-799-5676,"7107 Campbell Villages, Shelbymouth, MI 48271",MI,US,2023-11-19,Silver,1,cbf28a7d-32de-4834-9fef-32b2402d01ca,2024-02-21 00:00:00,309.18,Pending,Clothing
277,Benjamin Williams,Benjamin,Williams,josephferguson@example.net,+1- 853-137-1453,"99695 Pope Ports, Brownmouth, VI 96863",VI,US,2025-01-30,Silver,1,2e6e680d-c321-4b56-9bf9-be89fadf312c,2024-03-04 00:00:00,551.15,Completed,Toys
277,Benjamin Williams,Benjamin,Williams,josephferguson@example.net,+1- 853-137-1453,"99695 Pope Ports, Brownmouth, VI 96863",VI,US,2025-01-30,Silver,1,1ac3cdae-3530-4a77-a96d-e459d96c4005,2023-08-25 00:00:00,794.5,Completed,Electronics
277,Benjamin Williams,Benjamin,Williams,josephferguson@example.net,+1- 853-137-1453,"99695 Pope Ports, Brownmouth, VI 96863",VI,US,2025-01-30,Silver,1,6cc6b146-53c6-43c4-a706-69fd1c255ca2,2024-10-29 00:00:00,464.13,Pending,Toys
277,Benjamin Williams,Benjamin,Williams,josephferguson@example.net,+1- 853-137-1453,"99695 Pope Ports, Brownmouth, VI 96863",VI,US,2025-01-30,Silver,1,b6cebd23-19dd-4dca-a3eb-61b6c548c63c,2023-12-24 00:00:00,180.27,Cancelled,Home & Garden
278,Adriana Larson,Adriana,Larson,qbennett@example.net,+1- 621-479-2037,"450 Smith Lodge, Armstrongtown, MA 95229",MA,US,2023-12-24,Silver,1,2088f58e-58f8-4f4a-8d7c-e35c16afac9e,2024-02-03 00:00:00,750.5,Completed,Books
278,Adriana Larson,Adriana,Larson,qbennett@example.net,+1- 621-479-2037,"450 Smith Lodge, Armstrongtown, MA 95229",MA,US,2023-12-24,Silver,1,2e587621-c9fc-44b8-bb89-6db18a193fbb,2024-04-24 00:00:00,303.5,Completed,Books
279,Heather Perez,Heather,Perez,torreselizabeth@example.org,+1- 298-614-3559,"PSC 8319, Box 2867, APO AP 64975",AP,US,2024-01-13,Gold,2,5aa9639d-ae48-45df-89d0-cae4e7c8f87b,2024-08-09 00:00:00,705.81,Cancelled,Home & Garden
280,Sarah Miller,Sarah,Miller,greenkimberly@example.net,+1- 863-783-2017,"88446 Jessica Loaf, Lake Todd, NE 16926",NE,US,2023-10-04,Gold,2,8c64e750-0390-4d76-a732-cff5691b41f3,2024-05-18 00:00:00,776.41,Cancelled,Toys
280,Sarah Miller,Sarah,Miller,greenkimberly@example.net,+1- 863-783-2017,"88446 Jessica Loaf, Lake Todd, NE 16926",NE,US,2023-10-04,Gold,2,b196c7a3-ba7a-4c60-aef1-2e75a5de35e7,2023-03-26 00:00:00,179.36,Cancelled,Books
280,Sarah Miller,Sarah,Miller,greenkimberly@example.net,+1- 863-783-2017,"88446 Jessica Loaf, Lake Todd, NE 16926",NE,US,2023-10-04,Gold,2,c0fb965a-558c-43df-81cb-facc6ff12331,2024-10-14 00:00:00,826.57,Cancelled,Electronics
280,Sarah Miller,Sarah,Miller,greenkimberly@example.net,+1- 863-783-2017,"88446 Jessica Loaf, Lake Todd, NE 16926",NE,US,2023-10-04,Gold,2,c444b8ec-d912-4033-8db6-ec2cf2f4e378,2024-12-06 00:00:00,277.29,Cancelled,Clothing
281,Cameron Davis DDS,Cameron,Davis DDS,ghanson@example.net,+1- 478-731-4158,"930 Brown Branch, New Davidmouth, OH 12055",OH,US,2023-10-11,Bronze,0,cf314e4b-2c41-410c-9542-99a42084d8b3,2024-02-27 00:00:00,23.73,Pending,Electronics
281,Cameron Davis DDS,Cameron,Davis DDS,ghanson@example.net,+1- 478-731-4158,"930 Brown Branch, New Davidmouth, OH 12055",OH,US,2023-10-11,Bronze,0,4a6cdd49-146b-4bf0-8264-fe5dbcd723fb,2024-02-02 00:00:00,325.25,Completed,Electronics
281,Cameron Davis DDS,Cameron,Davis DDS,ghanson@example.net,+1- 478-731-4158,"930 Brown Branch, New Davidmouth, OH 12055",OH,US,2023-10-11,Bronze,0,e956c996-bf34-4cf1-9cc6-bc2c62de4804,2023-12-20 00:00:00,384.5,Pending,Electronics
281,Cameron Davis DDS,Cameron,Davis DDS,ghanson@example.net,+1- 478-731-4158,"930 Brown Branch, New Davidmouth, OH 12055",OH,US,2023-10-11,Bronze,0,4fdcb02e-06bf-4046-aa0c-d46b9adc391b,2023-01-25 00:00:00,970.63,Completed,Toys
281,Cameron Davis DDS,Cameron,Davis DDS,ghanson@example.net,+1- 478-731-4158,"930 Brown Branch, New Davidmouth, OH 12055",OH,US,2023-10-11,Bronze,0,260d080f-cfb7-4ab9-b9ca-8e57dfeb809a,2024-01-15 00:00:00,185.08,Completed,Electronics
282,James Jensen,James,Jensen,james_jensen@email.com,+1- 787-588-7407,"774 Lauren Squares, Costahaven, IA 17042",IA,US,2025-01-07,Gold,2,75ee8901-e4dd-4368-9504-728e0efb19c7,2024-06-19 00:00:00,293.54,Cancelled,Toys
283,Steven Price,Steven,Price,yrivera@example.net,+1- 927-510-5098,"844 Tracy Glens, Thompsonberg, IL 81137",IL,US,2025-06-05,Gold,2,8b5c8396-d8f9-4ae3-81b0-8869a8a582f1,2024-01-20 00:00:00,559.36,Pending,Books
284,Jennifer Hill,Jennifer,Hill,jennifer_hill@email.com,+1- 767-325-7430,"9922 Ronald Ridges, Lake Rachel, MH 97898",MH,US,2025-06-04,Bronze,0,212e9dfa-74a9-44a3-848a-ba8d212b2d96,2024-03-21 00:00:00,341.01,Pending,Electronics
284,Jennifer Hill,Jennifer,Hill,jennifer_hill@email.com,+1- 767-325-7430,"9922 Ronald Ridges, Lake Rachel, MH 97898",MH,US,2025-06-04,Bronze,0,6c1419b2-ea84-4be0-aa76-e961f4b5d91c,2024-06-30 00:00:00,617.12,Pending,Books
284,Jennifer Hill,Jennifer,Hill,jennifer_hill@email.com,+1- 767-325-7430,"9922 Ronald Ridges, Lake Rachel, MH 97898",MH,US,2025-06-04,Bronze,0,d41d7f16-2eda-4589-98c6-301bf2d87f94,2023-11-07 00:00:00,744.92,Pending,Books
284,Jennifer Hill,Jennifer,Hill,jennifer_hill@email.com,+1- 767-325-7430,"9922 Ronald Ridges, Lake Rachel, MH 97898",MH,US,2025-06-04,Bronze,0,599886c8-594a-442d-a172-28037ae911bf,2023-09-07 00:00:00,365.32,Pending,Toys
285,Timothy Roberts,Timothy,Roberts,timothy_roberts@email.com,+1- 562-510-4266,"947 Singh Summit Apt. 802, Johnsburgh, CO 65026",CO,US,2023-10-24,Gold,2,3fe01473-95c5-4523-8f28-6a1a12d5924d,2024-12-01 00:00:00,510.71,Completed,Home & Garden
286,Chris Washington,Chris,Washington,myork@example.com,+1- 720-302-2916,"957 Danielle Passage, Tammyton, FM 47260",FM,US,2024-02-22,Bronze,0,f572ac80-06fd-4e9d-8871-a394d390c984,2023-06-05 00:00:00,729.33,Cancelled,Toys
286,Chris Washington,Chris,Washington,myork@example.com,+1- 720-302-2916,"957 Danielle Passage, Tammyton, FM 47260",FM,US,2024-02-22,Bronze,0,ceb0da8f-3821-4c96-823a-b80272d31473,2024-08-04 00:00:00,751.66,Cancelled,Home & Garden
286,Chris Washington,Chris,Washington,myork@example.com,+1- 720-302-2916,"957 Danielle Passage, Tammyton, FM 47260",FM,US,2024-02-22,Bronze,0,ccb1b522-211c-4954-8da2-d666934d2418,2024-10-29 00:00:00,544.67,Cancelled,Electronics
287,Johnny Macdonald,Johnny,Macdonald,kenneth82@example.net,+1- 210-222-6636,"Unit 5857 Box 7015, DPO AA 65905",AA,US,2024-10-31,Gold,2,,,,,
288,Andrea Bell,Andrea,Bell,davisstephanie@example.org,+1- 382-627-6862,"721 Diana Keys, Elizabethtown, CA 02128",CA,US,2023-08-30,Bronze,0,33766214-ef88-44ba-8b20-a5566a24bb80,2024-04-16 00:00:00,510.53,Completed,Home & Garden
289,Manuel Walker,Manuel,Walker,ryanconrad@example.org,+1- 740-443-9038,"Unit 4022 Box 0814, DPO AP 88509",AP,US,2025-05-30,Bronze,0,f2130be6-1fb5-4b51-b29e-94bcf06c8dbf,2023-01-21 00:00:00,744.18,Pending,Home & Garden
289,Manuel Walker,Manuel,Walker,ryanconrad@example.org,+1- 740-443-9038,"Unit 4022 Box 0814, DPO AP 88509",AP,US,2025-05-30,Bronze,0,4138aae0-9c5b-4c9f-a0f9-0071d3a1129c,2024-05-06 00:00:00,526.1,Cancelled,Clothing
290,Tony Barnes,Tony,Barnes,daniel85@example.com,+1- 309-515-738521e,"162 Jeffrey Rapids, Lindsaymouth, OH 43140",OH,US,2024-09-19,Gold,2,b359c6f8-a07e-4b75-9717-33d1fa8c153b,2024-08-15 00:00:00,725.2,Cancelled,Clothing
290,Tony Barnes,Tony,Barnes,daniel85@example.com,+1- 309-515-738521e,"162 Jeffrey Rapids, Lindsaymouth, OH 43140",OH,US,2024-09-19,Gold,2,77629b06-d0d9-4596-b749-96395d584b9b,2024-12-14 00:00:00,589.62,Completed,Electronics
290,Tony Barnes,Tony,Barnes,daniel85@example.com,+1- 309-515-738521e,"162 Jeffrey Rapids, Lindsaymouth, OH 43140",OH,US,2024-09-19,Gold,2,813eacec-04c8-4228-9213-c14eb9e6b3fd,2023-04-20 00:00:00,455.63,Cancelled,Clothing
291,Adam Cook,Adam,Cook,jacksonsuzanne@example.net,+1- 283-690-7680,"334 Cheryl Manor, New Allen, MI 73722",MI,US,2025-03-01,Bronze,0,a0efa604-c827-4227-a7e0-6932c9e91025,2023-08-31 00:00:00,391.86,Cancelled,Home & Garden
291,Adam Cook,Adam,Cook,jacksonsuzanne@example.net,+1- 283-690-7680,"334 Cheryl Manor, New Allen, MI 73722",MI,US,2025-03-01,Bronze,0,a754937b-bbe6-422b-b45c-3a96a837e328,2023-05-24 00:00:00,301.46,Cancelled,Toys
292,Luis Crawford,Luis,Crawford,eric89@example.org,+1- 514-483-8939,"3807 Eric Islands Suite 636, Skinnerberg, NV 95837",NV,US,2025-06-06,Bronze,0,76ad7052-f3c2-4b0e-9a28-37c32f766fc6,2023-11-02 00:00:00,187.53,Completed,Electronics
292,Luis Crawford,Luis,Crawford,eric89@example.org,+1- 514-483-8939,"3807 Eric Islands Suite 636, Skinnerberg, NV 95837",NV,US,2025-06-06,Bronze,0,5bc70464-5d3b-4512-a1b8-75f5d01c67c3,2023-11-17 00:00:00,728.93,Cancelled,Clothing
293,Michelle Holland,Michelle,Holland,cwilliams@example.com,+1- 459-529-8428,"366 Chaney Canyon Apt. 981, Fischermouth, HI 81481",HI,US,2025-04-20,Gold,2,64cec3d3-b3db-49ce-9e21-d3cbb09ec7b9,2023-06-04 00:00:00,575.75,Cancelled,Home & Garden
293,Michelle Holland,Michelle,Holland,cwilliams@example.com,+1- 459-529-8428,"366 Chaney Canyon Apt. 981, Fischermouth, HI 81481",HI,US,2025-04-20,Gold,2,7a6ebedc-adbf-4aba-a1ec-9831d92ff124,2024-04-18 00:00:00,899.65,Pending,Toys
293,Michelle Holland,Michelle,Holland,cwilliams@example.com,+1- 459-529-8428,"366 Chaney Canyon Apt. 981, Fischermouth, HI 81481",HI,US,2025-04-20,Gold,2,3228ddb6-43d8-4268-816f-2d11adeadc80,2023-04-10 00:00:00,40.95,Pending,Home & Garden
294,Sarah Porter,Sarah,Porter,sarah_porter@email.com,+1- 316-348-9288,"251 Lisa Rue Suite 975, Rodriguezchester, AR 39896",AR,US,2023-08-31,Bronze,0,06e05082-e96a-4334-a777-778a1d6b7762,2023-07-10 00:00:00,51.8,Cancelled,Clothing
294,Sarah Porter,Sarah,Porter,sarah_porter@email.com,+1- 316-348-9288,"251 Lisa Rue Suite 975, Rodriguezchester, AR 39896",AR,US,2023-08-31,Bronze,0,fa59c455-9129-4995-b4ef-34ccd46c000e,2023-02-06 00:00:00,768.2,Cancelled,Electronics
295,Tara Murphy,Tara,Murphy,mary41@example.com,+1- 808-516-4213,"83442 Joshua Fork Apt. 148, Schmidtfort, MA 76993",MA,US,2024-11-09,Silver,1,b9bb0bc6-81b1-478e-8960-c75728cfcc32,2024-04-16 00:00:00,112.45,Completed,Home & Garden
295,Tara Murphy,Tara,Murphy,mary41@example.com,+1- 808-516-4213,"83442 Joshua Fork Apt. 148, Schmidtfort, MA 76993",MA,US,2024-11-09,Silver,1,ffb16dab-23b6-4c31-916e-56a0c01fcf30,2024-02-18 00:00:00,256.46,Completed,Clothing
295,Tara Murphy,Tara,Murphy,mary41@example.com,+1- 808-516-4213,"83442 Joshua Fork Apt. 148, Schmidtfort, MA 76993",MA,US,2024-11-09,Silver,1,fa27f46f-1200-4748-89b9-8d5679b429ee,2023-04-23 00:00:00,924.53,Completed,Electronics
296,Tara Webb,Tara,Webb,sheila70@example.org,+1- 889-908-5172,"94923 Laura Rue, Stewarttown, ND 63165",ND,US,2025-06-03,Silver,1,62e1aeb0-be21-47ae-b080-bfbe8c483a08,2023-09-25 00:00:00,478.15,Pending,Home & Garden
296,Tara Webb,Tara,Webb,sheila70@example.org,+1- 889-908-5172,"94923 Laura Rue, Stewarttown, ND 63165",ND,US,2025-06-03,Silver,1,6c9428ab-d0b4-4c41-a15c-ab168d19718d,2023-10-29 00:00:00,750.46,Completed,Home & Garden
297,Bryan Marshall,Bryan,Marshall,daniel62@example.net,+1- e,"86370 Charles Loop Apt. 517, Madelineborough, WV 97499",WV,US,2024-06-30,Silver,1,2868a6b5-842f-4830-ba9e-8f3d376c43c2,2024-09-14 00:00:00,503.7,Pending,Books
297,Bryan Marshall,Bryan,Marshall,daniel62@example.net,+1- e,"86370 Charles Loop Apt. 517, Madelineborough, WV 97499",WV,US,2024-06-30,Silver,1,4afe60a2-5383-40dc-8cf8-78d115041d27,2023-12-21 00:00:00,715.58,Pending,Electronics
297,Bryan Marshall,Bryan,Marshall,daniel62@example.net,+1- e,"86370 Charles Loop Apt. 517, Madelineborough, WV 97499",WV,US,2024-06-30,Silver,1,5214e190-6f1a-44fa-8e07-03557ba5e25b,2024-08-04 00:00:00,891.63,Completed,Electronics
298,Teresa Alexander,Teresa,Alexander,smurphy@example.net,+1- 319-410-6970,"679 Isabella Garden, Dustinview, GA 15586",GA,US,2024-04-17,Gold,2,ac01d4cc-7569-4df3-b615-040883560c96,2023-01-24 00:00:00,569.61,Pending,Books
298,Teresa Alexander,Teresa,Alexander,smurphy@example.net,+1- 319-410-6970,"679 Isabella Garden, Dustinview, GA 15586",GA,US,2024-04-17,Gold,2,f34fe5e6-8b5f-483b-9ebb-35372815cece,2024-09-18 00:00:00,407.06,Completed,Clothing
299,Deborah Mason,Deborah,Mason,qconner@example.org,+1- 487-349-6311,"09591 Sharon Glens, Lake Stephaniefurt, WA 79398",WA,US,2024-12-26,Bronze,0,5123bac7-208c-4acb-850e-9c3f1b002aba,2023-10-27 00:00:00,532.82,Pending,Clothing
299,Deborah Mason,Deborah,Mason,qconner@example.org,+1- 487-349-6311,"09591 Sharon Glens, Lake Stephaniefurt, WA 79398",WA,US,2024-12-26,Bronze,0,1739f465-08f3-43f2-a395-bf6aa9028b0a,2023-10-26 00:00:00,990.94,Cancelled,Home & Garden
299,Deborah Mason,Deborah,Mason,qconner@example.org,+1- 487-349-6311,"09591 Sharon Glens, Lake Stephaniefurt, WA 79398",WA,US,2024-12-26,Bronze,0,2d1547aa-7d10-4ebd-8015-fa14b71dd242,2024-01-07 00:00:00,897.37,Pending,Clothing
299,Deborah Mason,Deborah,Mason,qconner@example.org,+1- 487-349-6311,"09591 Sharon Glens, Lake Stephaniefurt, WA 79398",WA,US,2024-12-26,Bronze,0,0333062f-2aa0-4cf0-95a3-cc5c7914656f,2023-12-17 00:00:00,673.47,Completed,Home & Garden
300,Mary Rich,Mary,Rich,michael88@example.org,+1- 588-467-9387,"9240 Warner Spurs Apt. 158, Jimmymouth, SD 98508",SD,US,2023-12-19,Gold,2,,,,,
301,Michael Schroeder,Michael,Schroeder,jefferygarcia@example.org,+1- 856-425-3622,"9529 Zachary Parkways Suite 978, North Gabrielbury, MI 42304",MI,US,2023-09-27,Bronze,0,ea88a2c3-d5b0-4887-a5db-87ef9794e44c,2024-09-13 00:00:00,67.34,Completed,Clothing
301,Michael Schroeder,Michael,Schroeder,jefferygarcia@example.org,+1- 856-425-3622,"9529 Zachary Parkways Suite 978, North Gabrielbury, MI 42304",MI,US,2023-09-27,Bronze,0,92690672-3d57-4cdb-8ed3-d88caf059e63,2024-10-31 00:00:00,815.8,Cancelled,Clothing
301,Michael Schroeder,Michael,Schroeder,jefferygarcia@example.org,+1- 856-425-3622,"9529 Zachary Parkways Suite 978, North Gabrielbury, MI 42304",MI,US,2023-09-27,Bronze,0,3d9d5f4c-a92e-42b9-953a-86d3e1a4ac3f,2023-11-08 00:00:00,333.3,Completed,Home & Garden
302,David Watson,David,Watson,evansbradley@example.com,+1- 138-551-7289,"0525 Rivers Wells Apt. 655, West Christopher, OR 23013",OR,US,2024-06-01,Gold,2,2dc1ee38-f1cc-46b6-a9f7-e7d7b0b6f51f,2023-05-08 00:00:00,907.42,Cancelled,Clothing
303,Wesley George,Wesley,George,maria99@example.org,+1- 327-170-2778,"8688 Charles Flat, South Samuelland, TN 99286",TN,US,2025-05-09,Bronze,0,b042f269-df80-486e-ba91-e834f6cc1cf2,2023-07-17 00:00:00,16.97,Pending,Books
303,Wesley George,Wesley,George,maria99@example.org,+1- 327-170-2778,"8688 Charles Flat, South Samuelland, TN 99286",TN,US,2025-05-09,Bronze,0,1824c4b9-2210-4fce-81d0-7e3abbefe21e,2024-01-09 00:00:00,282.6,Cancelled,Home & Garden
303,Wesley George,Wesley,George,maria99@example.org,+1- 327-170-2778,"8688 Charles Flat, South Samuelland, TN 99286",TN,US,2025-05-09,Bronze,0,9b3d4a84-301d-4899-b965-e9d9fac97f08,2024-10-29 00:00:00,96.81,Completed,Home & Garden
304,Ryan Farley,Ryan,Farley,ybartlett@example.org,+1- 587-918-4835,"1738 Katie Locks Apt. 002, Jodyburgh, VI 91996",VI,US,2024-07-09,Silver,1,41516ca8-f69c-426e-b579-47d2fc31eec5,2023-09-30 00:00:00,823.73,Cancelled,Clothing
304,Ryan Farley,Ryan,Farley,ybartlett@example.org,+1- 587-918-4835,"1738 Katie Locks Apt. 002, Jodyburgh, VI 91996",VI,US,2024-07-09,Silver,1,2e0fffb5-0cc1-4c70-90cc-8edb17ab4ed5,2023-11-28 00:00:00,666.31,Pending,Clothing
304,Ryan Farley,Ryan,Farley,ybartlett@example.org,+1- 587-918-4835,"1738 Katie Locks Apt. 002, Jodyburgh, VI 91996",VI,US,2024-07-09,Silver,1,52f80d42-1aac-45bc-bc48-5e0b09bc6850,2024-04-19 00:00:00,57.91,Pending,Books
305,William Baker,William,Baker,kelleykenneth@example.net,+1- 274-401-3320,"06951 Allison Crossroad Apt. 226, Anthonybury, LA 62012",LA,US,2024-02-17,Bronze,0,18250316-c6bb-4503-bd77-238c05eb6c0c,2024-12-09 00:00:00,120.26,Pending,Books
306,Sheryl Ramirez,Sheryl,Ramirez,edwardelliott@example.net,+1- 217-180-6834,"USNS Saunders, FPO AE 87393",AE,US,2024-10-07,Bronze,0,0562f770-73c1-41f3-aaf1-a56d9ca2afce,2023-09-22 00:00:00,486.67,Cancelled,Books
306,Sheryl Ramirez,Sheryl,Ramirez,edwardelliott@example.net,+1- 217-180-6834,"USNS Saunders, FPO AE 87393",AE,US,2024-10-07,Bronze,0,0e55ea16-2914-46ba-99ca-5f7e13406859,2024-02-17 00:00:00,834.52,Cancelled,Home & Garden
306,Sheryl Ramirez,Sheryl,Ramirez,edwardelliott@example.net,+1- 217-180-6834,"USNS Saunders, FPO AE 87393",AE,US,2024-10-07,Bronze,0,f08df0d9-f294-4c4e-b69c-f00d40e37ee8,2023-06-14 00:00:00,474.57,Completed,Toys
307,Courtney Reed,Courtney,Reed,xhopkins@example.net,+1- 000-000-0000,"8858 Joshua Square Suite 148, Johnbury, OH 85434",OH,US,2024-09-04,Gold,2,27134c60-0aa0-4b80-8cb6-5a7de934491b,2023-05-04 00:00:00,293.28,Pending,Toys
